alpha,g,epoch,task_id,train_loss,train_acc,task_1_acc,task_2_acc,task_3_acc,task_4_acc,task_5_acc
1.2,1.0,9,2,0.06365389668164735,0.9775833333333334,0.0,0.968000054359436,,,
1.2,1.0,10,2,0.0612828676251972,0.9788333333333333,0.0,0.968500018119812,,,
1.2,1.0,11,2,0.05931396115610891,0.9785833333333334,0.0,0.9705000519752502,,,
1.2,1.0,12,2,0.05848970738774602,0.97875,0.0,0.9705000519752502,,,
1.2,1.0,13,2,0.055881022148706175,0.979,0.0,0.9705000519752502,,,
1.2,1.0,14,2,0.0546200636853563,0.9804166666666667,0.0,0.9695000648498535,,,
1.2,1.0,15,2,0.05297583402035401,0.9809166666666667,0.0,0.9730000495910645,,,
1.2,1.0,16,2,0.05182249154499237,0.9813333333333333,0.0,0.9705000519752502,,,
1.2,1.0,17,2,0.05068609737692044,0.9810833333333333,0.0,0.971500039100647,,,
1.2,1.0,18,2,0.04868238712561891,0.9810833333333333,0.0,0.9740000367164612,,,
1.2,1.0,19,2,0.04848107508324245,0.9826666666666667,0.0,0.9745000600814819,,,
1.2,1.0,20,2,0.04660811102850006,0.98325,0.0,0.9745000600814819,,,
1.2,1.0,21,2,0.04502410250418681,0.9843333333333333,0.0,0.9695000648498535,,,
1.2,1.0,22,2,0.04489352184526147,0.9841666666666666,0.0,0.9730000495910645,,,
1.2,1.0,23,2,0.04231789311830034,0.9843333333333333,0.0,0.9750000238418579,,,
1.2,1.0,24,2,0.04205796805190596,0.9851666666666666,0.0,0.9740000367164612,,,
1.2,1.0,25,2,0.04181066777636396,0.9854166666666667,0.0,0.9750000238418579,,,
1.2,1.0,26,2,0.040009946260165345,0.98525,0.0,0.9740000367164612,,,
1.2,1.0,27,2,0.03829610432953911,0.9866666666666667,0.0,0.9745000600814819,,,
1.2,1.0,28,2,0.03711027840271275,0.9868333333333333,0.0,0.9730000495910645,,,
1.2,1.0,29,2,0.03726601828523773,0.9874166666666667,0.0,0.9745000600814819,,,
1.2,1.0,30,2,0.03738302677037551,0.9873333333333333,0.0,0.9760000705718994,,,
1.2,1.0,1,3,0.16795497658375175,0.9721666666666666,0.0,0.015500000678002834,0.9985000491142273,,
1.2,1.0,2,3,0.007589796619945543,0.9986666666666667,0.0,0.003000000026077032,0.9985000491142273,,
1.2,1.0,3,3,0.004980713776758614,0.9990833333333333,0.0,0.0,0.9985000491142273,,
1.2,1.0,4,3,0.0037202067070075885,0.9991666666666666,0.0,0.0,0.9985000491142273,,
1.2,1.0,5,3,0.0029698504683650794,0.9993333333333333,0.0,0.0,0.999000072479248,,
1.2,1.0,6,3,0.002488034904904743,0.9995,0.0,0.0,0.999000072479248,,
1.2,1.0,7,3,0.002118148027914279,0.9996666666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,8,3,0.0018448808182159717,0.9996666666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,9,3,0.0016368775442118777,0.9999166666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,10,3,0.001463762893492574,0.9999166666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,11,3,0.0012628377051132314,0.9999166666666667,0.0,0.0,0.9985000491142273,,
1.2,1.0,12,3,0.0011710635283615123,0.9999166666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,13,3,0.0010689343663274331,0.9999166666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,14,3,0.0009757257546570667,0.9999166666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,15,3,0.0009104658071164716,0.9999166666666667,0.0,0.0,0.999500036239624,,
1.2,1.0,16,3,0.0008417275731768855,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,17,3,0.0007766930087954994,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,18,3,0.0007196121447858342,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,19,3,0.0006829387083540651,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,20,3,0.0006437894756326135,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,21,3,0.0005980515563080305,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,22,3,0.0005609602668939376,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,23,3,0.0005272764085910897,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,24,3,0.0005010247880412127,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,25,3,0.00047837251947791454,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,26,3,0.0004576235081371356,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,27,3,0.00043954679843390045,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,28,3,0.0004206096804254946,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,29,3,0.000405285057879271,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,30,3,0.0003887345323009674,1.0,0.0,0.0,0.999500036239624,,
1.2,1.0,1,4,0.2586501930701606,0.9715833333333334,0.0,0.0,0.03700000047683716,0.9985000491142273,
1.2,1.0,2,4,0.010134520791867312,0.9988333333333334,0.0,0.0,0.02550000138580799,0.999500036239624,
1.2,1.0,3,4,0.006619841103105152,0.9994166666666666,0.0,0.0,0.02200000174343586,0.999500036239624,
1.2,1.0,4,4,0.004956551319721373,0.9995833333333334,0.0,0.0,0.017500000074505806,0.999500036239624,
1.2,1.0,5,4,0.004054971234972014,0.9995833333333334,0.0,0.0,0.013000000268220901,0.999500036239624,
1.2,1.0,6,4,0.0034124963728592115,0.9995833333333334,0.0,0.0,0.012000000104308128,0.999500036239624,
1.2,1.0,7,4,0.0029299186017522788,0.99975,0.0,0.0,0.00950000062584877,0.999500036239624,
1.2,1.0,8,4,0.0025994938877510264,0.99975,0.0,0.0,0.00950000062584877,0.999500036239624,
1.2,1.0,9,4,0.002318713499451096,0.99975,0.0,0.0,0.009000000543892384,0.999500036239624,
1.2,1.0,10,4,0.002080399577723856,0.9998333333333334,0.0,0.0,0.007000000216066837,0.999500036239624,
1.2,1.0,11,4,0.0018977660814577595,0.9998333333333334,0.0,0.0,0.005000000353902578,0.999500036239624,
1.2,1.0,12,4,0.0017506502905583127,0.9999166666666667,0.0,0.0,0.005000000353902578,1.0,
1.2,1.0,13,4,0.0016111163967388108,1.0,0.0,0.0,0.005000000353902578,1.0,
1.2,1.0,14,4,0.0015023557860602407,1.0,0.0,0.0,0.005000000353902578,1.0,
1.2,1.0,15,4,0.0014070892282959787,1.0,0.0,0.0,0.004000000189989805,1.0,
1.2,1.0,16,4,0.0013179387525714776,1.0,0.0,0.0,0.0035000001080334187,1.0,
1.2,1.0,17,4,0.001241998030541544,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,18,4,0.0011730840308294493,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,19,4,0.0011142148739073743,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,20,4,0.0010595914785145842,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,21,4,0.0010094023681186297,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,22,4,0.0009642507264172619,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,23,4,0.0009223668795187977,1.0,0.0,0.0,0.002500000176951289,1.0,
1.2,1.0,24,4,0.0008858829697078847,1.0,0.0,0.0,0.0020000000949949026,1.0,
1.2,1.0,25,4,0.0008502316598017561,1.0,0.0,0.0,0.001500000013038516,1.0,
1.2,1.0,26,4,0.0008175082899818316,1.0,0.0,0.0,0.001500000013038516,1.0,
1.2,1.0,27,4,0.0007876843756480895,1.0,0.0,0.0,0.001500000013038516,1.0,
1.2,1.0,28,4,0.0007600887775163543,1.0,0.0,0.0,0.001500000013038516,1.0,
1.2,1.0,29,4,0.0007338549157213222,1.0,0.0,0.0,0.001500000013038516,1.0,
1.2,1.0,30,4,0.0007100409789114914,1.0,0.0,0.0,0.001500000013038516,1.0,
1.2,1.0,1,5,0.4264863987473097,0.9316666666666666,0.0,0.0005000000237487257,0.0035000001080334187,0.0010000000474974513,0.9970000386238098
1.2,1.0,2,5,0.03833693269877992,0.99625,0.0,0.0,0.0020000000949949026,0.0005000000237487257,0.9970000386238098
1.2,1.0,3,5,0.023382842946956132,0.9975833333333334,0.0,0.0,0.001500000013038516,0.0,0.9975000619888306
1.2,1.0,4,5,0.017758522925779542,0.9979166666666667,0.0,0.0,0.001500000013038516,0.0,0.9980000257492065
1.2,1.0,5,5,0.014753573797048723,0.9980833333333333,0.0,0.0,0.0010000000474974513,0.0,0.9980000257492065
1.2,1.0,6,5,0.012849562251544062,0.9981666666666666,0.0,0.0,0.0005000000237487257,0.0,0.9975000619888306
1.2,1.0,7,5,0.011406917273601953,0.99825,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,8,5,0.010389909911108143,0.9984166666666666,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,9,5,0.009524934920185107,0.9984166666666666,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,10,5,0.008761848736693091,0.9985833333333334,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,11,5,0.0082500409334898,0.9985,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,12,5,0.007736078203417995,0.9985833333333334,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,13,5,0.0071909669538999495,0.9988333333333334,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,14,5,0.0067981737863985784,0.9988333333333334,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,15,5,0.006398607392181108,0.9988333333333334,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,16,5,0.006097025183485227,0.9989166666666667,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,17,5,0.0057499827074005885,0.999,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,18,5,0.005545730660471352,0.999,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,19,5,0.005163764452284321,0.99925,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,20,5,0.004931152242166486,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,21,5,0.004697023774497211,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,22,5,0.004505209644582678,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,23,5,0.004275619192296599,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,24,5,0.004134951400857894,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,25,5,0.00392279538023781,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,26,5,0.0037509177940243735,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,27,5,0.0036916400211803773,0.9994166666666666,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,28,5,0.0034236303391925833,0.9993333333333333,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,29,5,0.0033412457968881155,0.9994166666666666,0.0,0.0,0.0,0.0,0.9980000257492065
1.2,1.0,30,5,0.0032373876570961735,0.9994166666666666,0.0,0.0,0.0,0.0,0.9980000257492065
